ZIP_CODE,STATE,MEDIA AND INFORMATION INDEX,CONTENT CREATION AND COMPUTATIONAL INDEX
2061,MA,3.649321251972018,3.2338699056580835
2062,MA,3.360201007947647,3.226909836683314
2066,MA,3.700358208140261,3.3146969091578256
2067,MA,3.4753767013957955,3.20542703951232
2071,MA,3.497439444683793,1.9847781133961688
2072,MA,3.173836106840295,3.268947536793546
2081,MA,3.585195469707306,3.3927286356265207
2090,MA,3.28217588112618,3.2596120260768173
2093,MA,2.425576473998721,2.0562121981637262
2108,MA,3.589509525035222,3.1713841023241853
2109,MA,3.37367707780993,3.2438781857455323
2110,MA,3.2836419815155886,3.119028483332589
2111,MA,3.4913060078067155,3.1436635072456003
2113,MA,3.3542628258482488,3.25485123832185
2114,MA,3.573444209140282,3.18236856115604
2115,MA,4.057572425830448,3.1474982065620063
2116,MA,3.5841922493816405,3.200346723762299
2118,MA,3.5059871372334093,3.2922205353947787
2119,MA,3.226496649310992,3.179369187752633
2120,MA,3.328648767867869,3.190769590566193
2121,MA,3.043367722371918,3.185973855806676
2122,MA,3.1264792520673383,3.11964022025425
2124,MA,3.1404643510127963,3.231107633799428
2125,MA,3.1549275272599613,3.152947212982717
2126,MA,3.0560830878902627,3.209862801529483
2127,MA,3.474913596325508,3.290075395187089
2128,MA,3.37124693632092,3.282974568909426
2129,MA,3.713958710706621,3.23382617959896
2130,MA,3.3191069898243364,3.160024339063116
2131,MA,3.315620952110552,3.170254308014361
2132,MA,3.3738167616734374,3.3460857210236385
2134,MA,2.714713183154575,2.462421066792315
2135,MA,3.5094891532474817,3.233356870509676
2136,MA,3.298168483612872,3.2138479153772592
2138,MA,3.856687448928043,3.199224215724506
2139,MA,3.692915726005897,3.115217477143416
2140,MA,1.7904998797647935,1.219898162049884
2141,MA,3.972552802957183,3.2472596518824792
2142,MA,3.8773733355372153,3.051677063814878
2143,MA,3.387328103047158,3.25804793532631
2144,MA,3.395082193565212,3.299057601360849
2145,MA,3.2758894889799586,3.286995568901236
2148,MA,3.1028458158081915,3.2415067060416947
2149,MA,2.979568847094531,3.156395465768536
2150,MA,3.022893172667611,3.313769754503056
2151,MA,2.9701163494785883,3.2306236808862665
2152,MA,3.0762484392579665,3.1232270121728787
2155,MA,3.207684731490832,3.2416643697472325
2163,MA,5.082030802981017,2.6312388614297126
2169,MA,3.1580990447590622,3.3671436230183405
2170,MA,3.0497087177559985,3.2099510864635348
2171,MA,3.426013003600802,3.4547807103455868
2176,MA,3.260344684223093,3.2893872165158404
2180,MA,3.327703823032752,3.2072549696322583
2184,MA,3.1937308858117466,3.292041416244923
2186,MA,3.402406997918875,3.310807995801433
2188,MA,3.178767357841505,3.2638399531097804
2189,MA,3.286282677112093,3.244345487244685
2190,MA,3.2066615567371244,3.3168480688221016
2191,MA,3.1106354897383057,3.473597296056474
2199,MA,3.593176558569175,3.218341671690226
2210,MA,3.52592270264094,3.3103158499260936
2215,MA,3.87999806833558,3.0523452988948465
2301,MA,2.9980086417881706,3.2502962840936647
2302,MA,2.9330772529784133,3.308425172722867
2322,MA,3.350375758278665,3.31076146621409
2324,MA,3.139832166071437,3.194224176395552
2330,MA,3.0116561915510496,3.0109519864570835
2332,MA,3.497400555857618,3.272082527669018
2333,MA,2.945922434936768,3.21871105243054
2338,MA,2.9941066919064,3.0919450123944685
2339,MA,3.395810731358165,3.2553486562449288
2341,MA,3.2244295073297016,3.2693843197212287
2343,MA,3.2654215418968904,3.288405938716829
2346,MA,3.0369547050372825,3.204946402566612
2347,MA,3.1011556501819,3.169238289912096
2351,MA,3.05731893251543,3.336122352067432
2356,MA,3.3607792267046186,3.480114852002122
2359,MA,3.0949013635804423,3.295342634301708
2360,MA,3.264521605814632,3.284077404765388
2364,MA,3.1766962435002,3.2967146736102806
2367,MA,2.888515444459339,2.605996739969068
2368,MA,3.0946307323793576,3.2753124250428343
2370,MA,3.145078842822882,3.3761933134210174
2375,MA,3.1978958481830384,3.1364849548505256
2379,MA,3.072248596029706,3.1349471888638263
2382,MA,3.0459370664972765,3.4801391388091467
2420,MA,3.8210733762687097,3.218378310830947
2421,MA,3.760682754319413,3.277447838145915
2445,MA,3.62582230869793,3.229152035182646
2446,MA,3.6632551338556354,3.2043491345072708
2451,MA,3.4882227537376886,3.259862272466573
2452,MA,3.535854779298377,3.21724549768172
2453,MA,3.63159937116428,3.154989030685538
2458,MA,3.822919039554191,3.2180341005090733
2459,MA,3.809148697568175,3.293364276209892
2460,MA,2.072239024710304,2.3486438979056663
2461,MA,3.361734931823532,3.125060991542344
2462,MA,3.31437288289775,2.6720806550860923
2464,MA,3.957406088008078,3.12074284719431
2465,MA,3.688485151371448,3.234060717742232
2466,MA,3.8574931821278446,3.1335087083871467
2467,MA,3.610590682902804,3.223054983071319
2468,MA,3.9613661211447257,3.182532907408355
2472,MA,3.609335833740072,3.2552506198872138
2474,MA,3.6003646893873964,3.173129531190537
2476,MA,3.555506375213092,3.06750813391774
2478,MA,3.6027927909413022,3.2291817623991195
2481,MA,4.084186358708372,3.351075958719929
2482,MA,3.9404499602752,3.172715931391619
2492,MA,3.8696928910833455,3.3073601974796945
2493,MA,3.802313628520104,3.1243886506010705
2494,MA,3.8678182562166654,3.2045375367382776
2532,MA,3.313200056711861,3.0409164614197657
2535,MA,3.349177894392528,2.71754173231968
2536,MA,3.329209473994191,3.2100318313092364
2537,MA,3.212681965141931,3.090034199695449
2538,MA,2.995777715512314,3.1201470936210085
2539,MA,3.318601039776268,3.091439720851259
2540,MA,3.517327467165717,3.177823398618523
2542,MA,2.8009868371977964,2.014654327961912
2543,MA,3.6364628884320735,2.215305360558104
2554,MA,3.503102739282231,3.0347308355433853
2556,MA,3.407617635323992,3.0955047453303024
2557,MA,3.458664284844531,2.971888260163496
2559,MA,3.5607230141812805,2.6243356931950728
2562,MA,3.048109191974268,2.8701502204076537
2563,MA,3.399882944118943,3.0659745942191874
2568,MA,3.268136134941152,3.01726802132364
2571,MA,3.1180858786189414,3.131899560061587
2575,MA,2.503789000286224,1.631733707918886
2576,MA,3.16657725039826,2.944621101976243
2601,MA,3.299678863354889,3.228599889349769
2630,MA,3.2276714937972804,3.075161139341078
2631,MA,3.616926046923351,3.201123805466975
2632,MA,3.271107024179309,3.169791680209373
2633,MA,3.749299859591889,3.197731807261192
2635,MA,3.189080962325746,2.7047334489927386
2638,MA,3.4240313962030013,3.115508940873744
2639,MA,3.183929230669598,2.709958525078787
2642,MA,3.501085817780344,3.1538150721427227
2644,MA,3.3691327165127283,3.0181940204281457
2645,MA,3.398142110267385,3.115879743699652
2646,MA,3.313716633451854,3.2070379659470505
2648,MA,3.2697722353332006,3.177217233194013
2649,MA,3.4134480171378585,3.262424140096507
2650,MA,3.83925196949869,2.501964732689656
2652,MA,3.528573956158278,1.5037545692895151
2653,MA,3.5549440887667734,3.364040607819914
2655,MA,3.295406457695053,3.476546948323682
2657,MA,3.529161512142685,3.294297845031992
2659,MA,3.250511458565389,1.5946892486156226
2660,MA,3.295533969787665,2.9958137345223164
2664,MA,3.317226993826092,3.137117498971974
2667,MA,3.595374517143121,3.1593708234719275
2668,MA,3.3068068987069688,2.936054995895722
2670,MA,3.5546716196781163,3.018385732507633
2671,MA,3.341164389597747,2.69889662797868
2673,MA,3.236816768715096,3.280440574261996
2675,MA,3.30875765721021,3.1465041412477133
2702,MA,3.005765914296769,2.7032135616351534
2703,MA,3.0122595803392045,3.28117600614503
2715,MA,2.926552927556463,3.014956489792412
2717,MA,3.083704584876367,2.9109127758710294
2718,MA,2.813128006111412,2.9779465089953634
2719,MA,2.9189312232328626,3.1180587394703445
2720,MA,2.7880471560215367,3.12516053212278
2721,MA,2.7263051951462574,3.0855370490172733
2723,MA,2.8856934249249155,3.570801653965197
2724,MA,2.6826925005209943,3.21481899685993
2725,MA,3.061830958514286,3.4815861285463017
2726,MA,2.9504015417531164,3.1520541406231875
2738,MA,3.314749292793816,3.0745154320275034
2739,MA,3.307978279490263,3.149881806820834
2740,MA,2.9357211446491744,3.222501028922528
2743,MA,2.896820267608041,3.066632744753784
2744,MA,2.7403515542324293,3.0582851311015244
2745,MA,2.864645674998909,3.35849678942081
2746,MA,2.8092218100884807,2.970704814003192
2747,MA,3.008849666023326,3.21695589271215
2748,MA,3.0567946618615807,2.9999575695041085
2760,MA,3.156520992561739,3.182136654659624
2762,MA,3.198948901703554,3.053587145127522
2763,MA,3.413041609360209,2.832456445102516
2764,MA,3.1571479657192976,3.2549505263185354
2766,MA,3.035895860327939,3.181099519613772
2767,MA,3.226139106304072,3.1820313532615585
2769,MA,3.0232229550904925,3.294349337947016
2770,MA,2.9583557609317,3.0518710953935844
2771,MA,3.007243752009135,3.371058909228206
2777,MA,2.8932547066719865,2.948361719650742
2779,MA,3.0865091311513373,3.177476316602692
2780,MA,2.937387548938039,3.166589577396421
2790,MA,3.0603558445625154,3.334744040277247
2802,RI,2.57623699733412,1.9039919701299264
2804,RI,2.9186425281294026,2.552349549847918
2806,RI,3.2338996144125622,3.206658535427148
2807,RI,3.4888443781045817,1.2328941750056697
2808,RI,3.3069273145305944,2.7119185634412446
2809,RI,3.833619311159551,3.18234474448031
2812,RI,3.871831684570271,2.786718323566197
2813,RI,3.207068158920568,3.047008851068856
2814,RI,2.9104966538302905,3.2120906183617706
2816,RI,3.017885561182859,3.1684559618182098
2817,RI,2.9276712638582905,3.0516596230123567
2818,RI,3.357178708677444,3.2286780325708087
2822,RI,3.159004981568536,3.0418234781963767
2825,RI,3.050907574277786,3.2338958196479424
2826,RI,2.837727883194979,3.049325678847223
2827,RI,2.993093757340912,2.714145307421477
2828,RI,3.0930660318828807,3.2975097079095
2830,RI,2.893752671915711,3.3207742556659623
2831,RI,2.970266468633848,2.806639841028633
2832,RI,3.093319938468561,3.240816607079156
2833,RI,3.094975252226975,2.699881894356495
2835,RI,3.596791635485592,2.8005889184342303
2837,RI,3.3298527097333386,2.939999984479816
2838,RI,2.7590361605647926,2.83662396511635
2839,RI,2.923401463704476,2.995293325928172
2840,RI,3.509456975960456,3.2297492100422027
2842,RI,1.1120180155464077,1.1644756047018452
2852,RI,3.347154672267487,3.2468167534618315
2857,RI,3.021395356487424,3.06592352905892
2858,RI,2.923908754724747,2.283831368504033
2859,RI,2.8747698805025705,3.266541527594387
2860,RI,2.9192218251537745,3.185023322201632
2861,RI,2.9339611660861693,3.19216973813163
2863,RI,2.9318000772159114,3.2243843837164965
2864,RI,3.1402116913309337,3.257983793038936
2865,RI,2.9646273442745743,3.1871025802529536
2871,RI,3.348631446087404,3.161197288067445
2874,RI,3.4540531577521314,2.969706011281083
2875,RI,2.013569480333112,1.559548750632365
2878,RI,3.196007595587438,3.200083109582002
2879,RI,3.355352168405852,3.1806170758892187
2881,RI,3.3530973444373444,2.8138200759895127
2882,RI,3.3531937243428445,3.211280533906017
2885,RI,3.2874372401762857,3.139501975623527
2886,RI,3.092970082771911,3.338402809148203
2888,RI,3.053637301944117,3.170233725350398
2889,RI,2.896935804987557,3.2314655243058885
2891,RI,3.161432999730561,3.161526401032514
2892,RI,3.08468019695346,3.0769423875022306
2893,RI,2.983739679290166,3.250492436837386
2894,RI,2.1890683822667603,2.279411022995196
2895,RI,2.880139225288459,3.1243472523850704
2896,RI,3.0405103712272648,3.200271767215489
2898,RI,2.9284730616560264,3.156624825036034
2903,RI,3.4384243739376408,3.498925904316961
2904,RI,3.021896508549226,3.2217010196281715
2905,RI,3.046468527945156,3.2478835394725136
2906,RI,3.209309556095321,3.190260365158208
2907,RI,3.05649053878419,3.203096961028165
2908,RI,3.0026565416447366,3.167644062290449
2909,RI,2.96509620771788,3.163653367961884
2910,RI,2.942615930777281,3.249180236913795
2911,RI,3.0373491559899617,3.211963023212119
2914,RI,3.040985253629187,3.204691941880024
2915,RI,3.0442463591173583,3.163743237045096
2916,RI,3.140175587653636,3.153353660622379
2917,RI,3.2195096346726944,3.2305674350421056
2919,RI,2.944110627073209,3.1542265300894567
2920,RI,2.960341000294392,3.264717301382565
2921,RI,3.222731174021321,3.1115784760295155
3031,NH,3.46725943791212,3.1118321469656407
3032,NH,3.4213762426915286,2.8120369548191184
3033,NH,3.36657053278972,3.2673588800246214
3034,NH,3.127693863407247,3.082523218284074
3036,NH,3.4563262795821443,2.8923186400805325
3037,NH,3.1163437530220714,3.0543475246067144
3038,NH,3.140601710631734,3.1320918575274983
3042,NH,3.1088431931137306,3.2394613584129552
3043,NH,2.962061196560502,3.244390987152009
3044,NH,3.1723978548962046,3.1512127571393025
3045,NH,3.1033576200979107,3.40746473206129
3046,NH,3.5369918569287755,3.107946970413884
3047,NH,3.121358619147921,3.0841071509510085
3048,NH,3.0653635592739703,3.2270182168466817
3049,NH,3.534009160794098,3.030546882776929
3051,NH,3.224453925227184,3.238940433935124
3052,NH,3.2832029267562293,3.0200714617786555
3053,NH,3.350021888572724,3.2175224512047294
3054,NH,1.9949545246168736,1.3902099196974207
3055,NH,3.131274774456555,3.2296460668740017
3057,NH,3.4954009076705006,2.7730710635713103
3060,NH,3.133450371483549,3.3016598296227144
3062,NH,3.21655459330726,3.305069155255325
3063,NH,3.234354279411259,3.260001847162809
3064,NH,3.15635959174543,3.2152228803261145
3070,NH,3.462491330204729,3.153245946034784
3071,NH,3.0334165792729726,3.064267229145116
3076,NH,2.728660983856228,3.170583086238272
3077,NH,3.2373293158400243,3.275201293999018
3079,NH,3.237918895174184,3.2555985844205217
3082,NH,3.399420700695352,2.6910995759423493
3084,NH,3.335033752358177,3.0189464649676423
3086,NH,3.0458892125523924,3.140549395768132
3087,NH,3.5182173087173325,3.252316746464043
3101,NH,3.350023955151195,3.1503404458206354
3102,NH,3.048822961415788,3.1277599952983004
3103,NH,3.037951563027559,3.170149329506109
3104,NH,3.083136557645945,3.1949823639488337
3106,NH,3.2391899501997727,3.24261349689433
3109,NH,3.101865816897624,3.144956571324842
3110,NH,3.494984580800962,3.1529592149002097
3215,NH,2.879279533288763,2.545164783215424
3216,NH,3.124733111100897,2.778130407033596
3217,NH,3.211565112369975,3.125672128908439
3218,NH,2.9392411249404624,3.271224280318074
3220,NH,2.994460119479435,3.14594291248741
3221,NH,3.340831127298085,2.9717671162446684
